name,name_modify,category,y_coord,x_coord,address_str,address_jibun,tel,num_site,area,area_bldg,available_ppl,parking,conv,safety,etc_bldg,time,price,tel_admin,admin,collect_date,admin_code,admin_name
무진펜션캠핑장,무진펜션캠핑장,야영장,36.950452,128.9967029,,경상북도 봉화군 소천면 현동리 739-1,054-674-3700,31,4272,99,124,31,전기시설+하수도시설+샤워실,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
봉화열목어마을야영장,봉화열목어마을야영장,야영장,37.05973899,129.004117,경상북도 봉화군 석포면 청옥로 1893,경상북도 봉화군 석포면 대현리 90-5,054-674-0204,10,9352,49,40,10,상하수도시설+샤워실,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
국립청옥산자연휴양림,국립청옥산자연휴양림,야영장,37.03868916,128.9958473,경상북도 봉화군 석포면 청옥로 1552-163,경상북도 봉화군 석포면 대현리 산 13-64,054-672-1051,136,1628,391,544,136,전기시설+상하수도시설+샤워실,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
석문오토캠핑장,석문오토캠핑장,자동차야영장,37.013842,128.876206,,경상북도 봉화군 춘양면 애당리 631,000-000-0000,25,3887,49,100,25,전기시설+상하수도시설+샤워실,소화기+대피공간,,,,054-679-6315,경상북도 봉화군청,2019-10-10,5240000,경상북도 봉화군
광교호수공원 가족캠핑장,광교호수공원가족캠핑장,야영장,37.27499177,127.0652655,경기도 수원시 영통구 광교호수로 57(하동),"경기도 수원시 영통구 하동 1,023",031-548-0075,33,,,120,,세척장+화장실+샤워실+전기시설,소화기,,14시 ~ 익일 11시,"오토캠핑 25,000 / 캐러번 100,000",031-548-0075,수원도시공사,2019-04-05,3740000,경기도 수원시
헬로카라반,헬로카라반,야영장,37.65339195,126.3363741,,인천광역시 강화군 삼산면 매음리 897,032-000-0000,1,1226,32,24,6,상수도+전기시설+화장실,소화기+대피공간+방송장비,카라반 6대,,,032-000-0000,진용환,2019-09-20,3570000,인천광역시 강화군
두곡해수욕장아영장,두곡해수욕장아영장,야영장,34.76832913,127.9073989,경상남도 남해군 남면 남면로111번길 95,경상남도 남해군 남면 당항리 535-11번지,055-862-8564,12,1103,22,48,,"화장실, 샤워실","소화기, 방송장비, 대피공간, 관리요원, 안전게시물",,,,055-860-8605,경상남도 남해군청,2019-06-24,5430000,경상남도 남해군
보물섬캠핑장,보물섬캠핑장,야영장,34.744533,127.860828,경상남도 남해군 남면 남면로1229번길 10-34,경상남도 남해군 남면 선구리 1060-1번지,000-0000-0000,28,3666,801,112,,"전기시설, 화장실, 샤워실","소화기, 방송장비, 대피공간, 관리요원, 안전게시물",,,,055-860-8605,경상남도 남해군청,2019-06-24,5430000,경상남도 남해군
국립남해편백자연휴양림,국립남해편백자연휴양림,야영장,34.7521356,128.020154,경상남도 남해군 삼동면 금암로 658,경상남도 남해군 삼동면 봉화리 2154-2번지,055-867-7881,20,3654348,622,80,,"화장실, 샤워실","소화기, CCTV, 방송장비 안전게시물, 대피공간, 관리요원",,,,055-860-8605,경상남도 남해군청,2019-06-24,5430000,경상남도 남해군
항도야영장,항도야영장,야영장,34.741599,128.048123,경상남도 남해군 송정리 355-20,경상남도 남해군 미조면 송정리 355-20번지,055-867-2167,6,891,302,24,,"전기시설, 화장실, 샤워실","소화기, 방송장비, 대피공간, 관리요원, 안전게시물",,,,055-860-8605,경상남도 남해군청,2019-06-24,5430000,경상남도 남해군
백운산 캠핑장,백운산캠핑장,야영장,35.5885122,127.6371657,경상남도 함양군 백전면 함양남서로 2755,경상남도 함양군 백전면 백운리 120-2,000-0000-0000,10,,,40,,-,메가폰,,,,000-0000-0000,김석조,2019-06-20,5460000,경상남도 함양군
용추글램핑&펜션,용추글램핑&펜션,야영장,35.67331905,127.7736149,경상남도 함양군 안의면 용추계곡로 479,경상남도 함양군 안의면 상원리 730-3,000-0000-0000,6,,,24,,-,방송장비,,,,000-0000-0000,이동하,2019-06-20,5460000,경상남도 함양군
용추밸리 캠프야영장,용추밸리캠프야영장,자동차야영장,35.672766,127.784184,경상남도 함양군 안의면 매바위길 14,경상남도 함양군 안의면 하원리 1564,000-0000-0000,26,,,104,,-,메가폰,,,,000-0000-0000,이동길,2019-06-20,5460000,경상남도 함양군
지리산 오도재 힐링캠핑장,지리산오도재힐링캠핑장,야영장,35.4533459,127.696452,경상남도 함양군 휴천면 지리산가는길 787-2,경상남도 함양군 휴천면 월평리 650,055-960-5163,25,,,100,,-,메가폰,,,,055-960-5163,함양군수,2019-06-20,5460000,경상남도 함양군
농월정오토캠핑장,농월정오토캠핑장,자동차야영장,35.62464301,127.7815571,경상남도 함양군 안의면 농월정길 9-35,,000-0000-0000,31,,,124,,-,방송장비,,,,000-0000-0000,방창덕,2019-06-20,5460000,경상남도 함양군
산애 캠핑장,산애캠핑장,야영장,35.6366224,127.7376587,경상남도 함양군 서하면 우전길 112-1,,055-963-1253,10,,,40,,-,메가폰,,,,055-963-1253,김주영,2019-06-20,5460000,경상남도 함양군
용추돌모리캠핑장,용추돌모리캠핑장,야영장,35.67410614,127.7834661,경상남도 함양군 안의면 매바위길 9,,055-960-5163,5,,,20,,-,방송장비,,,,055-960-5163,함양군수,2019-06-20,5460000,경상남도 함양군
칠선계곡글램핑,칠선계곡글램핑,야영장,35.39009857,127.6977603,경상남도 함양군 마천면 칠선로 201,,000-0000-0000,10,,,40,,-,메가폰,,,,000-0000-0000,정은정,2019-06-20,5460000,경상남도 함양군
지리산 백무동파크야영장,지리산백무동파크야영장,야영장,35.39293069,127.6615146,경상남도 함양군 마천면 가채길 15-1,,000-0000-0000,10,,,40,,-,메가폰,,,,000-0000-0000,김강재,2019-06-20,5460000,경상남도 함양군
용추그린캠프,용추그린캠프,자동차야영장,35.64491484,127.8060719,경상남도 함양군 안의면 용추계곡로 13-1,,000-0000-0000,32,,,128,,-,메가폰,,,,000-0000-0000,임인자,2019-06-20,5460000,경상남도 함양군
힐빙스토리자동차야영장,힐빙스토리자동차야영장,자동차야영장,35.64920565,127.671313,경상남도 함양군 서상면 부전계곡로 245,,055-963-6622,29,,,116,,-,메가폰,,,,055-963-6622,장영문,2019-06-20,5460000,경상남도 함양군
함양용추오토캠핑장,함양용추오토캠핑장,자동차야영장,35.6747214,127.7733986,경상남도 함양군 안의면 용추계곡로 491-12,,000-0000-0000,35,,,140,,-,방송장비,,,,000-0000-0000,곽성화,2019-06-20,5460000,경상남도 함양군
함양천자봉관광농원숲속애,함양천자봉관광농원숲속애,야영장,35.579302,127.627518,,경상남도 함양군 백전면 운산리 36-3,000-000-0000,56,,,160,,-,메가폰,,,허혁헌,000-0000-0000,2019-06-20,2019-06-20,5460000,경상남도 함양군
백무동야영장,백무동야영장,야영장,35.358479,127.679341,,경상남도 함양군 마천면 강청리 113-2,055-963-1260,48,,,508,,-,방송장비,,,국립공원관리공단 지리산국립공원사무소,055-963-1260,2019-06-20,2019-06-20,5460000,경상남도 함양군
용추자연휴양림야영장,용추자연휴양림야영장,야영장,35.70330034,127.753475,경상남도 함양군 안의면 용추휴양림길 251-1,,055-963-8702,50,,,200,,-,방송장비,,,,055-963-8702,함양군수,2019-06-20,5460000,경상남도 함양군
국립지리산자연휴양림,국립지리산자연휴양림,야영장,35.34644374,127.6430063,경상남도 함양군 마천면 음정길 152,,055-963-8133,14,,,56,,-,방송장비,,,,055-963-8133,국립자연휴양림관리소,2019-06-20,5460000,경상남도 함양군
산디마을오토캠핑장,산디마을오토캠핑장,자동차야영장,36.39620679,127.4430415,대전광역시 대덕구 산디로231번길 27,대전광역시 대덕구 장동 685-5,070-4158-3360,17,3868,,70,30,"매점, 샤워부스, 개수대",소화기 9개,전기,익일11시까지,"비수기 주중 25,000원 비수기 주말 30,000원 성수기 주중 30,000원 성수기 주말 30,000원",042-608-6594,대전광역시 대덕구청,2019-04-19,3680000,대전광역시 대덕구
로하스가족공원캠핑장,로하스가족공원캠핑장,자동차야영장,36.45651553,127.474146,대전광역시 대덕구 대청로424번길 200,대전광역시 대덕구 미호동 476-2,042-933-6575,40,37678,,200,117,"편의점, 바비큐장, 샤워부스, 개수대","소화기 50개, 방화수, 방화사","화로대, 전기, 온수",익일11시까지,"비수기 주중 27,000원 비수기 주말 32,000원 성수기 주중 32,000원 성수기 주말 32,000원",042-608-6594,대전광역시 대덕구청,2019-04-19,3680000,대전광역시 대덕구
치산관광지 캠핑장,치산관광지캠핑장,자동차야영장,36.04914132,128.7128086,경상북도 영천시 신녕면 치산관광길 263,,054-330-6470,28,20000,240,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
㈜오리장림관광농원자동차야영장,㈜오리장림관광농원자동차야영장,자동차야영장,36.10067912,128.9118197,,경상북도 영천시 화북면 자천리 2212,054-000-0000,7,2260,168,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
주노글램핑,주노글램핑,야영장,36.13707969,128.998698,,경상북도 영천시 자양면 보현리 2681-3,054-338-9700,5,1474,49.5,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",물놀이시설,,,054-330-6583,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
글램코티지,글램코티지,야영장,35.9943359,128.9629828,,경상북도 영천시 임고면 매호리 574-4,054-927-0077,10,3703,96,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
키즈팜야영장(금박산관광농원),키즈팜야영장(금박산관광농원),야영장,35.8746434,128.8913444,,경상북도 영천시 대창면 대창리 969-3,000-000-0000,15,5693,366.28,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
삼밭골글램핑,삼밭골글램핑,야영장,35.98931404,128.9396454,경상북도 영천시 삼밭골길 107,,054-331-5583,10,3300,250,1,,"상하수도, 전기, 화장실, 취사, 샤워실","소화기, 확성기, 안전게시물, 대피공간, 관리요원",,,,054-330-6582,경상북도 영천시청,2019-10-28,5100000,경상북도 영천시
도사곡휴양림야영장,도사곡휴양림야영장,야영장,37.2266814,128.7955981,강원도 정선군 사북읍 사북리 447-1,강원도 정선군 사북읍 사북리 447-15,033-592-9400,26,1146,93,100,,상하수도+전기+화장실+취사실+샤워실,소화기+대피공간,,,,033-560-2368,정선군청,2019-06-30,4290000,강원도 정선군
항골계곡야영장,항골계곡야영장,야영장,37.48418069,128.6670465,강원도 정선군 북평면 탑골길 379-8,강원도 정선군 북평면 북평리 산 1,000-000-0000,21,748,748,90,,상하수도+화장실+취사실+샤워실,소화기+대피공간,,,,033-560-2368,정선군청,2019-06-30,4290000,강원도 정선군
졸드루야영장,졸드루야영장,야영장,37.46464031,128.6285955,강원도 정선군 북평면 오대천로 406,강원도 정선군 북평면 나전리 429,000-000-0000,30,890,890,120,,상하수도+화장실+취사실+샤워실,소화기+대피공간,,,,033-560-2368,정선군청,2019-06-30,4290000,강원도 정선군
화암약수야영장,화암약수야영장,야영장,37.32737236,128.784519,강원도 정선군 정선군 화암면 약수길 1300,강원도 정선군 화암면 화암리 1181-1,033-560-3413,65,4442,179,250,,상하수도+전기+화장실+취사실+샤워실,소화기+대피공간,카라반,,,033-560-2368,정선군청,2019-06-30,4290000,강원도 정선군
설래림야영장,설래림야영장,야영장,37.48051835,128.9008271,강원도 정선군 임계면 내도전길 428-101,강원도 정선군 임계면 도전리 산 64,033-563-0308,20,650,80,80,,상하수도+전기+화장실+취사실+샤워실,소화기+대피공간,,,,033-560-2368,정선군청,2019-06-30,4290000,강원도 정선군
바람하늘공원야영장,바람하늘공원야영장,야영장,37.34999498,128.7891455,강원도 정선군 화암면 화암동굴길 12-2,강원도 정선군 화암면 화암리 534,033-560-3418,43,10300,365,170,,상하수도+전기+화장실+취사실+샤워실,소화기+대피공간,,,,033-560-2368,정선군청,2019-06-30,4290000,강원도 정선군
정선애펜션캠핑장,정선애펜션캠핑장,야영장,37.31896512,128.6829898,강원도 정선군 남면 광락로 476-7,강원도 정선군 남면 낙동리 606-6,033-592-7707,10,1995,67,40,,상하수도+전기+화장실+취사실+샤워실,소화기+대피공간,"글램핑, 물놀이시설",,,033-560-2368,정선군청,2019-06-30,4290000,강원도 정선군
개미들솔향기야영장,개미들솔향기야영장,야영장,37.319673,128.6805591,강원도 정선군 남면 광락로 507,강원도 정선군 남면 낙동리 613,000-000-0000,15,1157,82,60,,상하수도+전기+화장실+취사실+샤워실,소화기+대피공간,,,,033-560-2368,정선군청,2019-06-30,4290000,강원도 정선군
동강전망휴양림오토캠핑장,동강전망휴양림오토캠핑장,야영장,37.25962308,128.607899,강원도 정선군 신동읍 동강로 916-212,강원도 정선군 신동읍 운치리 산 239,033-560-3464,50,448966,85719,200,,상하수도+전기+화장실+취사실+샤워실,소화기+대피공간,,,,033-560-2368,정선군청,2019-06-30,4290000,강원도 정선군
정선골민박캠핑장,정선골민박캠핑장,야영장,37.32066474,128.674182,강원도 정선군 남면 광락로 643,강원도 정선군 남면 광덕리 485,000-000-0000,5,100,100,20,,상하수도+전기+화장실+취사실+샤워실,소화기+대피공간,,,,033-560-2368,정선군청,2019-06-30,4290000,강원도 정선군
귤암리캠핑장,귤암리캠핑장,야영장,37.33680171,128.611614,강원도 정선군 정선읍 옷바우길 2,강원도 정선군 정선읍 귤암리 171,000-000-0000,37,400,400,150,,상하수도+전기+화장실+취사실+샤워실,소화기+대피공간,,,,033-560-2368,정선군청,2019-06-30,4290000,강원도 정선군
자개골캠핑장,자개골캠핑장,야영장,37.47871906,128.7383085,강원도 정선군 여량면 자개길 377-1,강원도 정선군 여량면 구절리 377-1,000-000-0000,30,661,661,100,,상하수도+전기+화장실+취사실+샤워실,소화기+대피공간,,,,033-560-2368,정선군청,2019-06-30,4290000,강원도 정선군
